"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","BIOL","3264","Med & Vet Entomology Lab","Paulson","3.66","61.5","0","15.4","23.1","0","0","0","0","0","0","0","0","0","13","11565","  1"
"2018-19","Spring","BIOL","3264","Med & Vet Entomology Lab","Paulson","2.92","13.3","0","33.3","26.7","0","6.7","13.3","0","0","6.7","0","0","1","15","11415","  1"
"2019-20","Spring","BIOL","3264","Med & Vet Entomology Lab","Paulson","3.53","53.3","0","20","20","0","0","6.7","0","0","0","0","0","0","15","11566","  1"
"2020-21","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.92","73.3","26.7","0","0","0","0","0","0","0","0","0","0","0","15","11696","  1"
"2018-19","Spring","BIOL","3264","Med & Vet Entomology Lab","Paulson","2.99","25","0","12.5","43.8","0","6.3","0","0","0","12.5","0","0","0","16","11416","  1"
"2018-19","Spring","BIOL","3264","Med & Vet Entomology Lab","Paulson","2.91","12.5","0","12.5","43.8","0","18.8","12.5","0","0","0","0","0","0","16","11418","  1"
"2019-20","Spring","BIOL","3264","Med & Vet Entomology Lab","Paulson","3.89","87.5","0","6.3","6.3","0","0","0","0","0","0","0","0","0","16","11564","  1"
"2021-22","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.58","43.8","31.3","6.3","6.3","6.3","0","0","6.3","0","0","0","0","0","16","11686","  1"
"2019-20","Spring","BIOL","3264","Med & Vet Entomology Lab","Paulson","3.32","29.4","0","23.5","41.2","0","5.9","0","0","0","0","0","0","0","17","11567","  1"
"2020-21","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.85","76.5","17.6","0","0","0","5.9","0","0","0","0","0","0","0","17","11697","  1"
"2021-22","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.74","64.7","23.5","0","0","5.9","0","5.9","0","0","0","0","0","0","17","11687","  1"
"2018-19","Spring","BIOL","3264","Med & Vet Entomology Lab","Paulson","3.31","38.9","0","11.1","38.9","0","0","11.1","0","0","0","0","0","0","18","11417","  1"
"2020-21","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.89","83.3","5.6","5.6","5.6","0","0","0","0","0","0","0","0","0","18","11698","  1"
"2020-21","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","18","11699","  1"
"2021-22","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.56","44.4","16.7","16.7","11.1","5.6","5.6","0","0","0","0","0","0","0","18","11688","  1"
"2022-23","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.71","55.6","27.8","5.6","5.6","0","0","5.6","0","0","0","0","0","0","18","11776","  1"
"2022-23","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.88","72.2","22.2","0","5.6","0","0","0","0","0","0","0","0","0","18","11777","  1"
"2022-23","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.76","55.6","22.2","16.7","5.6","0","0","0","0","0","0","0","0","0","18","11778","  1"
"2021-22","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.62","52.6","21.1","10.5","0","10.5","0","5.3","0","0","0","0","0","0","19","11689","  1"
"2022-23","Spring","BIOL","3264","Med & Vet Entomology Lab","Eastwood","3.91","80","15","0","5","0","0","0","0","0","0","0","0","0","20","11779","  1"
