"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","MATH","2534","Intro Discrete Math","Truman","1.99","0","0","6.3","25","12.5","25","6.3","0","0","0","0","25","6","16","17339","  3"
"2021-22","Spring","MATH","2534","Intro Discrete Math","Abobaker","2.59","11.1","11.1","11.1","16.7","5.6","16.7","11.1","0","0","0","16.7","0","0","18","17117","  3"
"2019-20","Spring","MATH","2534","Intro Discrete Math","Truman","2.82","15.8","15.8","5.3","21.1","21.1","5.3","5.3","0","0","0","0","10.5","1","19","16453","  3"
"2019-20","Spring","MATH","2534","Intro Discrete Math","Chung","3.48","45","5","20","20","5","0","5","0","0","0","0","0","0","20","16450","  3"
"2021-22","Spring","MATH","2534","Intro Discrete Math","Truman","2.45","20","10","5","5","5","10","10","5","10","15","5","0","8","20","17120","  3"
"2019-20","Spring","MATH","2534","Intro Discrete Math","Truman","2.85","0","23.8","19","14.3","19","4.8","14.3","0","0","0","0","4.8","0","21","16452","  3"
"2021-22","Fall","MATH","2534","Intro Discrete Math","Truman","2.21","4.8","14.3","9.5","4.8","14.3","9.5","4.8","0","9.5","14.3","9.5","4.8","10","21","86876","  3"
"2019-20","Spring","MATH","2534","Intro Discrete Math","Ouliaei-Nia","3.28","40.9","4.5","13.6","13.6","4.5","13.6","9.1","0","0","0","0","0","0","22","16449","  3"
"2019-20","Spring","MATH","2534","Intro Discrete Math","Chung","3.52","27.3","45.5","4.5","4.5","13.6","0","4.5","0","0","0","0","0","0","22","16451","  3"
"2018-19","Spring","MATH","2534","Intro Discrete Math","Truman","2.27","12.5","8.3","4.2","4.2","16.7","8.3","8.3","12.5","4.2","12.5","0","8.3","5","24","16025","  3"
"2022-23","Spring","MATH","2534","Intro Discrete Math","Ouliaei-Nia","2.95","16","20","4","20","8","20","0","4","4","4","0","0","13","25","17335","  3"
"2022-23","Spring","MATH","2534","Intro Discrete Math","Truman","2","12","8","4","12","4","16","0","4","8","8","0","24","6","25","17341","  3"
"2020-21","Spring","MATH","2534","Intro Discrete Math","Valvo","3.26","38.5","7.7","15.4","11.5","7.7","0","15.4","3.8","0","0","0","0","0","26","16988","  3"
"2018-19","Fall","MATH","2534","Intro Discrete Math","Withrow","2.79","3.6","28.6","3.6","10.7","25","7.1","14.3","0","0","0","3.6","3.6","2","28","90115","  3"
"2020-21","Spring","MATH","2534","Intro Discrete Math","Truman","2.72","21.4","10.7","10.7","14.3","10.7","0","7.1","10.7","3.6","0","3.6","7.1","4","28","16991","  3"
"2022-23","Spring","MATH","2534","Intro Discrete Math","Ouliaei-Nia","2.32","25","3.6","3.6","10.7","7.1","10.7","0","10.7","7.1","3.6","0","17.9","11","28","17340","  3"
"2022-23","Fall","MATH","2534","Intro Discrete Math","Truman","2.26","24.1","3.4","3.4","0","0","24.1","3.4","10.3","6.9","13.8","3.4","6.9","12","29","87179","  3"
"2018-19","Spring","MATH","2534","Intro Discrete Math","Truman","2.67","10","10","10","10","16.7","20","10","3.3","3.3","3.3","3.3","0","3","30","19456","  3"
"2019-20","Spring","MATH","2534","Intro Discrete Math","Withrow","3.65","33.3","50","0","13.3","0","0","3.3","0","0","0","0","0","0","30","16447","  3"
"2019-20","Spring","MATH","2534","Intro Discrete Math","Withrow","3.44","25.8","38.7","3.2","25.8","0","0","3.2","0","0","3.2","0","0","0","31","16454","  3"
"2021-22","Fall","MATH","2534","Intro Discrete Math","Truman","2.06","6.5","3.2","3.2","3.2","29","16.1","3.2","6.5","3.2","6.5","6.5","12.9","23","31","86873","  3"
"2022-23","Spring","MATH","2534","Intro Discrete Math","Abobaker","2.15","3.2","3.2","22.6","6.5","6.5","9.7","12.9","6.5","6.5","6.5","6.5","9.7","0","31","17332","  3"
"2019-20","Spring","MATH","2534","Intro Discrete Math","Aslan","3.55","31.3","37.5","18.8","3.1","3.1","3.1","0","0","3.1","0","0","0","0","32","16446","  3"
"2020-21","Spring","MATH","2534","Intro Discrete Math","Truman","2.44","3.1","9.4","3.1","21.9","15.6","21.9","3.1","6.3","3.1","3.1","6.3","3.1","4","32","16989","  3"
"2018-19","Spring","MATH","2534","Intro Discrete Math","Withrow","2.75","3","15.2","36.4","3","12.1","3","6.1","6.1","6.1","6.1","3","0","5","33","19459","  3"
"2021-22","Spring","MATH","2534","Intro Discrete Math","Abobaker","1.81","3","6.1","6.1","0","12.1","9.1","9.1","9.1","15.2","9.1","15.2","6.1","6","33","17122","  3"
"2021-22","Fall","MATH","2534","Intro Discrete Math","Aslan","2.59","17.6","8.8","5.9","5.9","20.6","2.9","11.8","17.6","0","2.9","0","5.9","4","34","86877","  3"
"2021-22","Spring","MATH","2534","Intro Discrete Math","Aslan","2.18","5.9","2.9","11.8","0","17.6","26.5","5.9","8.8","0","2.9","8.8","8.8","6","34","17114","  3"
"2022-23","Spring","MATH","2534","Intro Discrete Math","Malik","2.63","8.8","5.9","14.7","11.8","17.6","17.6","5.9","11.8","0","0","2.9","2.9","3","34","17342","  3"
"2019-20","Fall","MATH","2534","Intro Discrete Math","Truman","2.22","5.7","8.6","11.4","8.6","11.4","14.3","5.7","11.4","5.7","0","2.9","14.3","12","35","86132","  3"
"2020-21","Spring","MATH","2534","Intro Discrete Math","Aslan","2.91","10.5","21.1","18.4","5.3","18.4","7.9","10.5","0","2.6","0","2.6","2.6","2","38","16987","  3"
"2019-20","Fall","MATH","2534","Intro Discrete Math","Truman","2.04","2.6","15.4","10.3","2.6","15.4","7.7","7.7","5.1","0","2.6","12.8","17.9","12","39","86130","  3"
"2021-22","Spring","MATH","2534","Intro Discrete Math","Malik","2.57","12.8","7.7","25.6","15.4","5.1","2.6","5.1","5.1","0","2.6","7.7","10.3","6","39","17116","  3"
"2021-22","Spring","MATH","2534","Intro Discrete Math","Aslan","2.5","12.8","12.8","5.1","10.3","12.8","17.9","5.1","7.7","0","2.6","2.6","10.3","2","39","17123","  3"
"2022-23","Spring","MATH","2534","Intro Discrete Math","Malik","2.72","10.3","12.8","12.8","10.3","7.7","15.4","17.9","5.1","5.1","2.6","0","0","2","39","17333","  3"
"2022-23","Spring","MATH","2534","Intro Discrete Math","Valvo","2.98","33.3","5.1","12.8","12.8","0","10.3","10.3","7.7","0","7.7","0","0","0","39","17337","  3"
