"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","ECON","3104","Microeconomic Theory","Alsharawy","3.55","38.5","30.8","7.7","15.4","0","0","7.7","0","0","0","0","0","0","13","14014","  3"
"2022-23","Spring","ECON","3104","Microeconomic Theory","Bradley","1.69","0","0","0","13.3","6.7","20","26.7","6.7","0","0","0","26.7","2","15","21670","  3"
"2019-20","Spring","ECON","3104","Microeconomic Theory","Upadhyay","3.4","35.3","35.3","11.8","5.9","0","0","5.9","0","0","0","0","5.9","0","17","14013","  3"
"2022-23","Spring","ECON","3104","Microeconomic Theory","Li","2.45","11.8","5.9","17.6","5.9","23.5","5.9","0","0","11.8","0","11.8","5.9","5","17","14546","  3"
"2020-21","Spring","ECON","3104","Microeconomic Theory","Cothren","2.77","36.8","0","0","26.3","5.3","0","15.8","0","0","5.3","0","10.5","1","19","14280","  3"
"2019-20","Fall","ECON","3104","Microeconomic Theory","Tserenjigmid","2.84","10","30","5","15","0","15","15","0","5","0","0","5","1","20","83671","  3"
"2022-23","Spring","ECON","3104","Microeconomic Theory","Bradley","2.91","19","19","9.5","14.3","19","0","9.5","0","0","0","0","9.5","4","21","21794","  3"
"2018-19","Fall","ECON","3104","Microeconomic Theory","Dominiak","2.58","11.1","7.4","7.4","18.5","11.1","7.4","29.6","0","0","0","0","7.4","2","27","83503","  3"
"2021-22","Fall","ECON","3104","Microeconomic Theory","Tzavellas","2.42","10.3","17.2","6.9","6.9","13.8","10.3","13.8","0","3.4","0","0","17.2","6","29","84092","  3"
"2021-22","Fall","ECON","3104","Microeconomic Theory","Tzavellas","2.21","3.1","15.6","15.6","6.3","9.4","12.5","3.1","3.1","6.3","6.3","0","18.8","3","32","84093","  3"
"2022-23","Fall","ECON","3104","Microeconomic Theory","Tzavellas","2.41","9.4","15.6","18.8","3.1","6.3","6.3","18.8","0","0","3.1","3.1","15.6","3","32","90615","  3"
"2018-19","Spring","ECON","3104","Microeconomic Theory","Tserenjigmid","2.61","8.8","20.6","0","23.5","2.9","0","29.4","0","2.9","8.8","0","2.9","0","34","13647","  3"
"2018-19","Spring","ECON","3104","Microeconomic Theory","Tserenjigmid","2.5","11.8","11.8","8.8","8.8","20.6","2.9","14.7","0","0","11.8","0","8.8","1","34","13648","  3"
"2020-21","Spring","ECON","3104","Microeconomic Theory","Kim","2.63","17.6","8.8","11.8","14.7","14.7","0","11.8","2.9","0","0","11.8","5.9","3","34","14279","  3"
"2019-20","Fall","ECON","3104","Microeconomic Theory","Tserenjigmid","3.43","25.7","31.4","8.6","20","8.6","2.9","2.9","0","0","0","0","0","2","35","83672","  3"
"2020-21","Spring","ECON","3104","Microeconomic Theory","Upadhyay","3.29","38.9","22.2","16.7","8.3","0","0","5.6","0","0","0","0","8.3","0","36","21987","  3"
"2022-23","Fall","ECON","3104","Microeconomic Theory","Gebremariam","2.64","13.5","0","10.8","16.2","13.5","13.5","16.2","13.5","0","2.7","0","0","7","37","84331","  3"
"2020-21","Fall","ECON","3104","Microeconomic Theory","Tserenjigmid","3.2","35.9","15.4","15.4","10.3","2.6","2.6","10.3","2.6","0","0","0","5.1","0","39","83974","  3"
"2021-22","Spring","ECON","3104","Microeconomic Theory","Dominiak","3.13","32.5","17.5","10","20","7.5","0","2.5","0","0","0","0","10","0","40","14387","  3"
"2021-22","Spring","ECON","3104","Microeconomic Theory","Dominiak","3.16","42.2","8.9","15.6","13.3","6.7","2.2","0","0","0","0","0","11.1","2","45","14389","  3"
"2020-21","Fall","ECON","3104","Microeconomic Theory","Tserenjigmid","3.13","25","16.7","14.6","14.6","10.4","6.3","8.3","0","0","0","0","4.2","0","48","83973","  3"
"2018-19","Fall","ECON","3104","Microeconomic Theory","Dominiak","3","9.4","26.4","11.3","22.6","7.5","7.5","9.4","0","1.9","0","0","3.8","0","53","83502","  3"
