"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","ECON","2005","Principles of Economics","Jiang","2.62","7.7","23.1","15.4","15.4","7.7","7.7","0","0","7.7","0","0","15.4","0","13","21024","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Banasaz","3","25","17.9","14.3","10.7","7.1","7.1","3.6","0","7.1","0","3.6","3.6","2","28","14001","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Yang","3.34","28.6","17.9","25","10.7","10.7","0","0","3.6","0","3.6","0","0","0","28","21690","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Song","3.23","20.7","13.8","24.1","20.7","13.8","3.4","0","0","0","0","3.4","0","0","29","21041","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Nandy","3.43","33.3","26.7","13.3","13.3","10","0","0","0","0","0","0","3.3","0","30","21039","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Gu","3.09","14.3","11.4","20","28.6","11.4","2.9","5.7","2.9","2.9","0","0","0","0","35","14529","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Zou","3.64","50","11.1","25","11.1","2.8","0","0","0","0","0","0","0","0","36","21040","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Bradley","2.73","13.5","10.8","13.5","18.9","10.8","5.4","10.8","2.7","5.4","2.7","0","5.4","5","37","22799","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Bradley","3.25","20.5","23.1","17.9","20.5","7.7","2.6","5.1","0","0","0","0","2.6","0","39","21682","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Cai","3.46","37","17.4","21.7","13","4.3","0","4.3","0","0","2.2","0","0","2","46","14368","  3"
"2022-23","Fall","ECON","2005","Principles of Economics","Nurmukhametov","3.3","43.5","13","4.3","13","10.9","6.5","2.2","2.2","0","2.2","0","2.2","0","46","84313","  3"
"2022-23","Fall","ECON","2005","Principles of Economics","Wooten","2.93","19.6","26.1","4.3","6.5","17.4","8.7","2.2","6.5","0","2.2","0","6.5","1","46","84315","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Nandy","3.19","27.7","12.8","21.3","19.1","10.6","0","2.1","0","0","0","0","6.4","1","47","14362","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Zou","3.59","42.6","19.1","17","17","2.1","2.1","0","0","0","0","0","0","0","47","14363","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Liu","3.02","14.9","14.9","14.9","27.7","8.5","6.4","4.3","4.3","0","2.1","0","2.1","1","47","14366","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Nandy","3.56","31.3","37.5","14.6","8.3","2.1","2.1","4.2","0","0","0","0","0","1","48","20541","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Song","3.31","29.2","27.1","14.6","4.2","14.6","0","4.2","2.1","0","2.1","0","2.1","0","48","21284","  3"
"2021-22","Fall","ECON","2005","Principles of Economics","Nurmukhametov","3.26","39.6","10.4","10.4","14.6","4.2","8.3","6.3","2.1","2.1","2.1","0","0","1","48","84070","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Nurmukhametov","3.07","29.2","14.6","12.5","10.4","10.4","10.4","4.2","2.1","0","0","0","6.3","0","48","14371","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Wagnon","3.36","27.1","22.9","25","4.2","8.3","4.2","6.3","2.1","0","0","0","0","2","48","14519","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Cai","3.05","16.3","24.5","20.4","18.4","6.1","2","0","0","4.1","0","0","8.2","0","49","14254","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Wang","3.6","57.1","12.2","6.1","12.2","4.1","6.1","2","0","0","0","0","0","0","49","20539","  3"
"2021-22","Fall","ECON","2005","Principles of Economics","Fox","3.05","26.5","14.3","6.1","14.3","16.3","10.2","4.1","2","0","2","2","2","5","49","84072","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Sukhee","3.32","18.4","28.6","14.3","10.2","24.5","4.1","0","0","0","0","0","0","0","49","14524","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Dwibedi","3.17","26","16","20","16","2","12","0","4","0","0","0","4","0","50","14258","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Liu","3.35","28","22","22","16","0","4","4","2","0","0","0","2","0","50","14262","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Gu","3.04","16","16","16","24","4","16","4","0","0","0","0","4","0","50","21013","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Nurmukhametov","3.49","38","20","18","12","6","2","2","0","2","0","0","0","0","50","14521","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Spoon","3.47","48","26","2","6","4","6","2","2","0","2","0","2","0","50","14523","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Liu","2.77","15.3","8.3","13.9","20.8","8.3","6.9","9.7","5.6","2.8","5.6","0","2.8","29","72","14536","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Fox","2.91","18.9","10.8","10.8","17.6","10.8","10.8","10.8","2.7","4.1","1.4","0","1.4","11","74","14370","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Liu","2.83","12","12","9.3","26.7","9.3","12","4","6.7","4","1.3","1.3","1.3","28","75","20546","  3"
"2018-19","Spring","ECON","2005","Principles of Economics","Asadi","2.9","18.5","8.6","7.4","22.2","12.3","13.6","7.4","6.2","0","2.5","1.2","0","3","81","13628","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Fox","3.39","39.3","14.6","13.5","12.4","9","6.7","1.1","2.2","0","0","0","1.1","0","89","13991","  3"
"2018-19","Spring","ECON","2005","Principles of Economics","Arafat","2.42","13","5.4","8.7","8.7","9.8","7.6","17.4","13","4.3","5.4","4.3","2.2","14","92","13627","  3"
"2021-22","Fall","ECON","2005","Principles of Economics","Perdue","3.32","31.6","22.1","15.8","13.7","4.2","3.2","3.2","2.1","1.1","0","1.1","2.1","1","95","84071","  3"
"2022-23","Fall","ECON","2005","Principles of Economics","Perdue","3.49","32.7","26.9","19.2","10.6","6.7","1.9","0","0","0","1","0","1","1","104","84314","  3"
"2018-19","Fall","ECON","2005","Principles of Economics","Lee","2.7","17.9","8.9","16.3","8.1","9.8","8.9","8.9","7.3","5.7","1.6","0.8","5.7","6","123","83487","  3"
"2018-19","Fall","ECON","2005","Principles of Economics","Kovach","2.93","13.8","12.3","15.4","20","7.7","10","18.5","0","0.8","0","0","1.5","3","130","83485","  3"
"2018-19","Fall","ECON","2005","Principles of Economics","Perdue","3.06","22.4","15.7","14.9","20.1","4.5","9","4.5","0.7","2.2","2.2","1.5","2.2","6","134","83489","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Fox","2.67","19.3","8.1","7.4","14.1","9.6","11.1","10.4","8.1","2.2","3","2.2","4.4","11","135","14365","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Tantihkarnchana","2.78","2.8","14.7","21.7","21","11.9","9.1","7.7","4.2","0.7","1.4","0.7","4.2","3","143","14531","  3"
"2019-20","Fall","ECON","2005","Principles of Economics","Perdue","2.87","16.5","12","10.1","17.1","15.2","5.7","12","3.2","4.4","2.5","0","1.3","3","158","83650","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Fox","3.01","21.2","12.7","9.1","18.8","13.9","9.1","6.7","3","3","1.8","0","0.6","4","165","14257","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Fox","3.02","21.8","13.5","12.4","18.8","8.2","8.8","7.1","4.7","1.8","1.2","0","1.8","4","170","20543","  3"
"2020-21","Fall","ECON","2005","Principles of Economics","Perdue","3.42","33.1","18.8","18.8","19.3","3.9","3.3","0","0","0","1.7","0","1.1","0","181","83957","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Trost","3.19","20.9","15.2","19","19.6","13.3","4.4","4.1","1.3","0","1.6","0","0.6","0","316","13994","  3"
"2019-20","Spring","ECON","2005","Principles of Economics","Trost","3.35","28.5","19","14.4","21.9","7.2","4.9","2.3","0.9","0","0.6","0","0.3","0","347","13993","  3"
"2022-23","Fall","ECON","2005","Principles of Economics","Tantihkarnchana","2.49","7.1","10.1","12.3","14","9.6","11","11.2","7.7","5.8","4.7","2.5","4.1","18","365","84311","  3"
"2018-19","Fall","ECON","2005","Principles of Economics","Trost","2.52","11.5","7.6","8.4","13.4","12.3","11","12.8","8.6","3.1","5","2.6","3.7","32","382","83488","  3"
"2018-19","Fall","ECON","2005","Principles of Economics","Trost","2.56","14.4","6.5","10.1","13.6","10.3","11.1","13.1","5.8","3.5","4.3","3","4.3","33","397","83486","  3"
"2021-22","Fall","ECON","2005","Principles of Economics","Trost","2.85","14.3","13.3","13.1","17.5","12.4","7.9","9.1","4.7","1.9","1.6","1.2","3","4","428","84073","  3"
"2019-20","Fall","ECON","2005","Principles of Economics","Trost","2.59","13.8","8.1","7.8","14.7","11.3","11.8","11.5","8.1","4.1","3","1.8","3.9","38","434","83653","  3"
"2021-22","Fall","ECON","2005","Principles of Economics","Trost","2.89","12.1","14.6","15.1","18.7","10","10","10","3.4","2.3","1.4","0.7","1.6","5","438","84069","  3"
"2019-20","Fall","ECON","2005","Principles of Economics","Trost","2.56","11.6","6.9","10.1","16.6","10.3","12.1","11.2","7.6","4","2.7","2.5","4.5","29","447","83652","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Tantihkarnchana","2.6","3.9","7.5","20.2","15.5","13.5","12.9","11.6","4.5","2.8","3","0.6","4.1","17","466","14520","  3"
"2018-19","Spring","ECON","2005","Principles of Economics","Trost","2.56","10.5","8.9","7.6","16.5","11.2","11.6","12.2","9.1","5.3","2.5","1.1","3.6","33","474","13625","  3"
"2020-21","Fall","ECON","2005","Principles of Economics","Trost","3.14","24.9","15.7","12.9","16.4","10","8.6","4.9","4.1","0.2","0.4","0.2","1.6","0","489","83956","  3"
"2018-19","Spring","ECON","2005","Principles of Economics","Trost","2.63","11.2","7.8","8.4","15.5","13.7","12.4","14.7","7.6","2.7","2.7","1.6","1.8","27","490","13626","  3"
"2020-21","Fall","ECON","2005","Principles of Economics","Trost","3.22","19.3","22.2","16.5","17.9","12.2","4.7","3.3","1.4","0.4","0.4","0.6","1","0","491","83955","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Trost","3.13","19.2","15.2","17.8","20.8","10.4","6.8","4.2","2.6","0.6","1.2","0.2","1","3","500","14364","  3"
"2021-22","Spring","ECON","2005","Principles of Economics","Trost","3.14","15.8","20.8","17.2","20","11.6","5.8","3","3","0","1.6","0.6","0.8","3","501","14367","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Trost","3.22","20.6","19.4","19.2","17.6","8.9","6.1","4.5","1.8","0.8","0.4","0.2","0.6","2","506","14261","  3"
"2020-21","Spring","ECON","2005","Principles of Economics","Trost","3.08","13.6","19.9","16.3","22.4","8.3","7.1","6.9","2","1","1.4","0.4","0.8","1","508","14255","  3"
"2022-23","Spring","ECON","2005","Principles of Economics","Wooten","3.19","22","22.6","15.4","14.1","9.1","6.4","3.3","3.3","1.2","0.8","0.6","1.4","11","518","14517","  3"
"2022-23","Fall","ECON","2005","Principles of Economics","Wooten","2.92","17","18.1","11.6","12","14.1","7.6","5.7","5.7","2.7","1.7","1.3","2.3","6","524","84312","  3"
