"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","ECON","3204","Macroeconomic Theory","Cothren","1.24","0","0","0","14.3","0","0","14.3","14.3","0","28.6","0","28.6","1","7","22062","  3"
"2018-19","Fall","ECON","3204","Macroeconomic Theory","Cothren","2.42","20","0","0","30","0","5","30","0","0","0","0","15","2","20","83505","  3"
"2020-21","Spring","ECON","3204","Macroeconomic Theory","Cothren","2.88","25","0","0","35","5","0","35","0","0","0","0","0","2","20","14282","  3"
"2022-23","Spring","ECON","3204","Macroeconomic Theory","Cothren","2.4","9.5","0","4.8","28.6","0","0","47.6","0","0","4.8","0","4.8","3","21","14549","  3"
"2020-21","Fall","ECON","3204","Macroeconomic Theory","Cothren","3.08","18.2","4.5","0","63.6","0","0","13.6","0","0","0","0","0","1","22","83975","  3"
"2020-21","Fall","ECON","3204","Macroeconomic Theory","Cothren","2.61","16.7","4.2","4.2","16.7","4.2","0","50","0","0","4.2","0","0","0","24","83976","  3"
"2021-22","Fall","ECON","3204","Macroeconomic Theory","Cothren","2.5","16.7","0","0","33.3","0","0","37.5","0","0","8.3","0","4.2","1","24","84094","  3"
"2021-22","Fall","ECON","3204","Macroeconomic Theory","Cothren","2.58","20.8","0","4.2","25","0","0","37.5","4.2","0","4.2","0","4.2","2","24","84095","  3"
"2019-20","Fall","ECON","3204","Macroeconomic Theory","Luo","3.03","16","4","24","20","8","24","4","0","0","0","0","0","0","25","83673","  3"
"2019-20","Fall","ECON","3204","Macroeconomic Theory","Luo","3.16","20","16","12","20","16","8","8","0","0","0","0","0","1","25","83674","  3"
"2021-22","Spring","ECON","3204","Macroeconomic Theory","Luo","3.18","24","4","20","24","16","8","4","0","0","0","0","0","0","25","14391","  3"
"2022-23","Spring","ECON","3204","Macroeconomic Theory","Tsang","2.99","7.4","14.8","25.9","14.8","11.1","11.1","11.1","3.7","0","0","0","0","1","27","14550","  3"
"2019-20","Spring","ECON","3204","Macroeconomic Theory","Cothren","3.56","57.1","7.1","3.6","25","0","0","7.1","0","0","0","0","0","0","28","14016","  3"
"2018-19","Spring","ECON","3204","Macroeconomic Theory","Luo","2.84","3.3","13.3","6.7","16.7","36.7","13.3","10","0","0","0","0","0","1","30","13650","  3"
"2022-23","Fall","ECON","3204","Macroeconomic Theory","Ashley","3.37","23.3","26.7","16.7","20","10","0","0","0","0","3.3","0","0","0","30","84334","  3"
"2022-23","Fall","ECON","3204","Macroeconomic Theory","Das","2.99","19.4","9.7","12.9","19.4","19.4","3.2","3.2","6.5","6.5","0","0","0","2","31","84335","  3"
"2018-19","Fall","ECON","3204","Macroeconomic Theory","Cothren","2.7","21.2","3","3","24.2","0","0","42.4","0","0","6.1","0","0","1","33","83504","  3"
"2021-22","Spring","ECON","3204","Macroeconomic Theory","Luo","2.96","11.8","8.8","23.5","17.6","8.8","20.6","2.9","2.9","2.9","0","0","0","0","34","20274","  3"
"2018-19","Spring","ECON","3204","Macroeconomic Theory","Luo","3.19","14.3","20","20","14.3","17.1","14.3","0","0","0","0","0","0","0","35","13649","  3"
"2020-21","Spring","ECON","3204","Macroeconomic Theory","Luo","2.9","12.7","9.1","18.2","14.5","10.9","16.4","16.4","0","1.8","0","0","0","1","55","21818","  3"
