"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Fall","ME","3534","Controls Engineering I","Kurdila","3.17","16.2","21.6","21.6","5.4","18.9","8.1","2.7","5.4","0","0","0","0","0","37","90712","  4"
"2020-21","Spring","ME","3534","Controls Engineering I","Kurdila","3.14","18.2","21.8","20","14.5","14.5","3.6","0","1.8","0","0","0","5.5","5","55","20506","  4"
"2020-21","Spring","ME","3534","Controls Engineering I","Ben-Tzvi","3.61","53.4","19","10.3","8.6","3.4","1.7","1.7","0","0","0","0","1.7","2","58","20499","  4"
"2020-21","Spring","ME","3534","Controls Engineering I","Hardy","3.04","13.3","20","21.7","16.7","8.3","6.7","1.7","3.3","3.3","1.7","3.3","0","1","60","20498","  4"
"2020-21","Spring","ME","3534","Controls Engineering I","Akbari Hamed","3.2","27.4","19.4","16.1","11.3","9.7","3.2","4.8","3.2","0","1.6","1.6","1.6","0","62","17121","  4"
"2020-21","Spring","ME","3534","Controls Engineering I","Kurdila","3.19","11.3","33.9","19.4","11.3","12.9","3.2","1.6","3.2","0","0","0","3.2","1","62","20505","  4"
"2021-22","Spring","ME","3534","Controls Engineering I","Hardy","2.92","9.2","18.5","16.9","21.5","13.8","4.6","4.6","1.5","3.1","1.5","1.5","3.1","0","65","17252","  4"
"2021-22","Spring","ME","3534","Controls Engineering I","Kurdila","3.22","27.7","16.9","16.9","15.4","9.2","3.1","4.6","1.5","0","3.1","0","1.5","3","65","17257","  4"
"2022-23","Spring","ME","3534","Controls Engineering I","Ghorai","3.18","32.3","12.3","16.9","15.4","6.2","4.6","3.1","1.5","0","1.5","4.6","1.5","0","65","17468","  4"
"2022-23","Spring","ME","3534","Controls Engineering I","Kurdila","2.97","4.5","18.2","27.3","16.7","16.7","9.1","0","3","0","0","0","4.5","0","66","17470","  4"
"2021-22","Spring","ME","3534","Controls Engineering I","Akbari Hamed","3.01","9","14.9","17.9","29.9","10.4","7.5","3","4.5","0","0","3","0","1","67","17247","  4"
"2021-22","Spring","ME","3534","Controls Engineering I","Ben-Tzvi","3.26","25.4","20.9","14.9","13.4","14.9","3","4.5","0","1.5","0","0","1.5","1","67","17251","  4"
"2021-22","Spring","ME","3534","Controls Engineering I","Ansari","3.52","55.2","14.9","13.4","6","0","4.5","0","0","1.5","0","1.5","3","1","67","17256","  4"
"2022-23","Spring","ME","3534","Controls Engineering I","Hardy","2.87","7.5","11.9","19.4","19.4","10.4","16.4","9","1.5","1.5","1.5","1.5","0","1","67","17469","  4"
"2022-23","Spring","ME","3534","Controls Engineering I","Kurdila","3.3","20.9","28.4","13.4","11.9","16.4","4.5","1.5","1.5","0","1.5","0","0","1","67","17474","  4"
"2022-23","Spring","ME","3534","Controls Engineering I","Li","3.17","38.2","13.2","4.4","13.2","7.4","5.9","10.3","0","2.9","2.9","0","1.5","0","68","17467","  4"
